#EOS table
     n(fm-3)     rho(MeVfm-3)     P(MeVfm-3)
1.380000e-01 	 1.315223e+02 	 1.923966e+00 
1.400000e-01 	 1.334562e+02 	 2.018685e+00 
1.420000e-01 	 1.353940e+02 	 2.117350e+00 
1.440000e-01 	 1.373298e+02 	 2.219961e+00 
1.460000e-01 	 1.392695e+02 	 2.328493e+00 
1.480000e-01 	 1.412093e+02 	 2.440971e+00 
1.500000e-01 	 1.431510e+02 	 2.559369e+00 
1.520000e-01 	 1.450947e+02 	 2.681713e+00 
1.540000e-01 	 1.470404e+02 	 2.809978e+00 
1.560000e-01 	 1.489880e+02 	 2.942189e+00 
1.580000e-01 	 1.509357e+02 	 3.082293e+00 
1.600000e-01 	 1.528873e+02 	 3.226344e+00 
1.620000e-01 	 1.548388e+02 	 3.376314e+00 
1.640000e-01 	 1.567944e+02 	 3.534178e+00 
1.660000e-01 	 1.587499e+02 	 3.695989e+00 
1.680000e-01 	 1.607074e+02 	 3.865693e+00 
1.700000e-01 	 1.626689e+02 	 4.041316e+00 
1.720000e-01 	 1.646304e+02 	 4.222860e+00 
1.740000e-01 	 1.665958e+02 	 4.412296e+00 
1.760000e-01 	 1.685612e+02 	 4.609626e+00 
1.780000e-01 	 1.705305e+02 	 4.812876e+00 
1.800000e-01 	 1.725018e+02 	 5.024019e+00 
1.820000e-01 	 1.744751e+02 	 5.243055e+00 
1.840000e-01 	 1.764524e+02 	 5.469985e+00 
1.860000e-01 	 1.784316e+02 	 5.704807e+00 
1.880000e-01 	 1.804128e+02 	 5.949496e+00 
1.900000e-01 	 1.823960e+02 	 6.200105e+00 
1.920000e-01 	 1.843831e+02 	 6.460581e+00 
1.940000e-01 	 1.863722e+02 	 6.730923e+00 
1.960000e-01 	 1.883632e+02 	 7.009158e+00 
1.980000e-01 	 1.903582e+02 	 7.295286e+00 
2.000000e-01 	 1.923572e+02 	 7.593254e+00 
2.020000e-01 	 1.943581e+02 	 7.899116e+00 
2.040000e-01 	 1.963630e+02 	 8.214843e+00 
2.060000e-01 	 1.983698e+02 	 8.542411e+00 
2.080000e-01 	 2.003806e+02 	 8.879845e+00 
2.100000e-01 	 2.023934e+02 	 9.227146e+00 
2.120000e-01 	 2.044101e+02 	 9.584313e+00 
2.140000e-01 	 2.064307e+02 	 9.953320e+00 
2.160000e-01 	 2.084554e+02 	 1.033417e+01 
2.180000e-01 	 2.104839e+02 	 1.072488e+01 
2.200000e-01 	 2.125144e+02 	 1.112941e+01 
2.220000e-01 	 2.145489e+02 	 1.154380e+01 
2.240000e-01 	 2.165873e+02 	 1.197003e+01 
2.260000e-01 	 2.186297e+02 	 1.240810e+01 
2.280000e-01 	 2.206780e+02 	 1.285999e+01 
2.300000e-01 	 2.227282e+02 	 1.332371e+01 
2.320000e-01 	 2.247824e+02 	 1.380125e+01 
2.592000e-01 	 2.527717e+02 	 1.400845e+01 
2.608000e-01 	 2.544194e+02 	 1.419197e+01 
2.624000e-01 	 2.560691e+02 	 1.437943e+01 
2.640000e-01 	 2.577188e+02 	 1.457281e+01 
2.656000e-01 	 2.593684e+02 	 1.477014e+01 
2.672000e-01 	 2.610201e+02 	 1.497537e+01 
